1,7
1,42588
1,49774
1,26152
1,38197
1,46233
1,57082
1,26011
1,26925
1,46372
1,42667
1,17141
1,38304
1,29962
1,48758
1,56578
1,44469
1,50094
1,49371
1,27257
1,49258
1,56669
1,43277
1,47201
1,26475
1,46488
1,13283
1,2276
1,45644
1,33805
2,12
2,17398
2,18592
2,29870
2,29962
2,32649
2,48353
2,49995
2,41489
2,50153
2,40783
2,68538
2,39785
2,47341
2,45442
2,44450
2,42184
2,45996
2,49664
2,48802
2,28691
2,54121
2,46322
2,50224
2,35807
2,48690
2,39233
2,43460
2,61438
2,35543
2,41576
2,48766
2,43222
2,24373
2,34828
2,34104
2,33033
2,45409
2,33838
2,41111
2,48179
2,1076
2,53237
2,44010
2,124
2,45073
2,20599
2,46249
2,33805
2,49865
2,38476
2,39303
2,44767
2,40762
2,16188
2,68760
2,49258
2,46400
2,48009
2,49384
2,50103
2,34735
2,60691
2,53845
2,42776
2,42614
2,48851
2,41810
2,30756
2,29132
2,43846
2,40007
2,52761
2,47448
2,38386
2,29613
2,47588
2,28867
2,47851
2,36747
2,48612
2,33757
2,53446
2,55330
2,43048
2,45931
2,52613
2,41825
2,55306
2,53365
2,52687
2,51425
2,18118
2,39937
2,41452
2,4610
2,29608
2,50074
2,14976
2,61158
2,24466
2,30045
2,20609
2,52784
2,28405
2,29806
2,49230
2,41279
2,48895
2,45296
2,33317
2,43856
2,20861
2,16470
2,52237
2,43951
2,21715
2,64280
2,43547
2,59133
2,31484
2,31325
2,19606
2,46264
2,31457
2,51595
2,44725
2,50055
2,48593
2,23813
2,37034
2,25519
2,61218
2,47140
2,13009
2,18819
2,54370
2,20820
2,49671
2,36922
2,27970
2,22260
2,52600
2,20735
2,64439
2,39180
2,22964
2,32092
2,46037
2,47189
2,39778
2,62797
2,50387
2,50073
2,50675
2,46288
2,48412
2,34812
2,50167
2,29381
2,48784
2,25119
2,49901
2,27521
2,43703
2,44496
2,30772
2,48462
2,17141
2,68357
2,21481
2,46559
2,52663
2,51869
2,27448
2,25234
2,21247
2,47256
2,39739
2,33657
2,33449
2,48912
2,36365
2,46990
2,35269
2,40130
2,40558
2,68963
2,50069
2,51832
2,43306
2,61263
2,13513
2,44732
2,67364
2,61510
2,29648
2,24735
2,47555
2,49325
2,38708
2,15505
2,53354
2,1299
2,57068
2,52100
2,47201
2,51689
2,34081
2,64498
2,45599
2,49196
2,25585
2,49293
2,33963
2,46565
2,42871
2,53241
2,61019
2,49290
2,49077
2,47620
2,38118
2,48869
2,63932
2,29869
2,46332
2,50061
2,49255
2,45515
2,20765
2,3942
2,60896
2,55289
2,49502
2,17606
2,36290
2,36466
2,58581
2,47255
2,40754
2,43266
2,42598
2,39236
2,40133
2,50046
2,57332
2,40569
2,49745
2,25790
2,41597
2,39838
2,44719
2,52483
2,67701
2,43712
2,37225
2,64159
2,60429
2,43268
2,24826
2,49550
2,47698
2,45735
2,18052
2,46793
2,38765
2,26243
2,62690
2,28455
2,45922
2,44882
2,38513
2,31480
2,35743
2,45144
2,26987
2,49233
2,24783
2,52671
2,57231
2,21646
2,63466
2,57484
2,52572
2,45257
2,60853
2,65099
2,55851
2,38358
2,18868
2,62033
2,50071
2,68842
2,45413
2,66167
2,39054
2,40481
2,54699
2,59861
2,32357
2,23994
2,59584
2,36809
2,43110
2,46696
2,59195
2,52254
2,46967
2,45850
2,45161
2,50658
2,52140
2,65191
2,48932
2,49337
2,46580
2,34995
2,40046
2,61878
2,19235
2,29304
2,33754
2,63902
2,19895
2,36946
2,48762
2,44623
2,46063
2,52111
2,19882
2,29038
2,18844
2,20777
2,29115
2,36325
2,50159
2,50191
2,49910
2,62484
2,40008
2,21782
2,36989
2,44307
2,40439
2,48682
2,42379
2,50129
2,17743
2,34495
2,37913
2,18306
2,19282
2,37854
2,56695
2,26283
2,52659
2,52662
2,40080
2,49934
2,46402
2,66236
2,61383
2,39905
2,31603
2,49049
2,46046
2,46490
2,42478
2,15724
2,44469
2,47435
2,25338
2,40397
2,42338
2,25404
2,60355
2,11183
2,24115
2,53577
2,50118
2,43668
2,38419
2,50101
2,45721
2,25835
2,31338
2,41212
2,37731
2,11979
2,50388
2,29739
2,37666
2,52730
2,50133
2,66870
2,32052
2,47305
2,23091
2,48534
2,36081
2,61964
2,32780
2,51864
2,36107
2,37733
2,42935
2,34640
2,43952
2,46164
2,5861
2,44756
2,28443
2,41195
2,36894
2,49885
2,44660
2,49778
2,28994
2,18682
2,31133
2,53134
2,57496
2,33250
2,34015
2,48338
2,44117
2,49999
2,35677
