1,7
1,52377
1,48895
1,31963
1,64133
1,34999
1,38326
1,47140
1,43586
1,46429
1,39810
1,50134
1,55593
1,45572
1,42598
1,31586
1,33796
1,40498
1,49433
1,43570
1,46764
1,44082
1,40885
1,30325
1,22187
1,49797
1,34287
1,37857
1,42914
1,44056
2,7156
2,45622
2,47140
2,24562
2,47325
2,52678
2,27448
2,33169
2,49569
2,59041
2,50129
2,49742
2,34271
2,48612
2,49944
2,49271
2,43268
2,50111
2,49811
2,25670
2,33442
2,43067
2,44269
2,35854
2,31288
2,48766
2,31833
2,45655
2,49166
2,22979
2,34904
2,49740
2,33131
2,48455
2,33657
2,44427
2,49315
2,42052
2,50105
2,53241
2,15032
2,25479
2,48732
2,48763
2,30474
2,39187
2,40347
2,40913
2,38693
2,48429
2,39655
2,48999
2,41710
2,47400
2,45673
2,30775
2,48073
2,29926
2,43557
2,23033
2,47808
2,52442
2,50426
2,56912
2,46071
2,63343
2,49178
2,62691
2,29038
2,49810
2,45933
2,56439
2,45409
2,41409
2,63906
2,43474
2,37134
2,49986
2,43710
2,26631
2,29680
2,28466
2,44705
2,23569
2,40574
2,35437
2,61756
2,51992
2,26650
2,62438
2,52510
2,36352
2,33687
2,40674
2,49287
2,59545
2,34163
2,48718
2,53383
2,67592
2,28116
2,26475
2,39000
2,52232
2,41313
2,46909
2,19672
2,27438
2,29592
2,45393
2,50178
2,34641
2,47500
2,64383
2,29376
2,49855
2,33754
2,40901
2,713
2,38655
2,19278
2,50689
2,47298
2,35795
2,30769
2,26398
2,38307
2,41425
2,33497
2,45700
2,38004
2,40164
2,31934
2,59653
2,30777
2,56056
2,26034
2,57665
2,33778
2,8
2,58791
2,44917
2,55839
2,21265
2,60257
2,37910
2,29018
2,52619
2,44168
2,43279
2,47092
2,13103
2,10585
2,37887
2,39472
2,49535
2,33725
2,22502
2,54351
2,54610
2,47598
2,43668
2,40984
2,44502
2,66309
2,45447
2,30612
2,50655
2,43333
2,49643
2,55301
2,50418
2,48314
2,33826
2,44194
2,37536
2,53931
2,20605
2,52512
2,35617
2,39739
2,48048
2,46264
2,52686
2,47447
2,41893
2,34009
2,41627
2,33121
2,45607
2,45805
2,17141
2,25265
2,54912
2,41188
2,50778
2,19883
2,27437
2,21904
2,57467
2,49368
2,39638
2,36876
2,61070
2,49965
2,25234
2,50683
2,38469
2,49196
2,40558
2,53873
2,49065
2,49930
2,33712
2,29279
2,49780
2,39235
2,46036
2,49755
2,47417
2,50153
2,64700
2,63587
2,45210
2,17116
2,11981
2,46194
2,45958
2,51608
2,39654
2,49880
2,45125
2,28141
2,15293
2,45223
2,50084
2,45350
2,51434
2,39296
2,37570
2,33553
2,59138
2,64498
2,43123
2,49807
2,60414
2,8317
2,34058
2,50730
2,54532
2,47519
2,46306
2,50404
2,56044
2,25151
2,28743
2,37225
2,36064
2,45925
2,23841
2,38274
2,29918
2,44840
2,48913
2,52181
2,54029
2,48498
2,47644
2,54334
2,41474
2,45259
2,50107
2,48895
2,25290
2,21408
2,48896
2,20727
2,29794
2,34236
2,58104
2,26306
2,40445
2,34463
2,46836
2,46735
2,59441
2,43785
2,49258
2,52688
2,56963
2,37192
2,49761
2,4965
2,47385
2,39278
2,41512
2,38921
2,43129
2,39105
2,40816
2,48903
2,35192
2,49423
2,29239
2,50681
2,29366
2,21760
2,48656
2,57084
2,44903
2,30913
2,66778
2,33610
2,37914
2,29602
2,21512
2,46564
2,48982
2,50035
2,54464
2,41140
2,46164
2,34816
2,16482
2,49200
2,48174
2,50167
2,38171
2,61620
2,62686
2,49101
2,46188
2,47231
2,40352
2,53442
2,51892
2,50091
2,47332
2,48814
2,51739
2,29355
2,29012
2,49778
2,47399
2,59892
2,67018
2,48610
2,63071
2,16754
2,56644
2,43912
2,42896
2,29613
2,44772
2,42139
2,25600
2,48851
2,52051
2,57039
2,38051
2,43948
2,28069
2,11491
2,58966
2,49946
2,56015
2,50170
2,48115
2,19618
2,55256
2,46558
2,63897
2,10800
2,49476
2,48363
2,44055
2,45191
2,34620
2,18972
2,42551
2,56269
2,28605
2,29603
2,42652
2,65646
2,37117
2,49781
2,14951
2,33576
2,38333
2,35684
2,42935
2,43388
2,44075
2,37791
2,48788
2,46608
2,48921
2,56838
2,42427
2,34729
2,45161
2,63686
2,45935
2,38769
2,18974
2,50403
2,38028
2,45875
2,46337
2,47825
2,44797
2,47695
2,23941
2,15462
2,38030
2,20535
2,52787
2,68642
2,38744
2,15543
2,26867
2,38372
2,62344
2,30639
2,63415
2,44743
2,57067
2,52392
2,45949
2,39137
2,50109
2,65908
2,52293
2,41797
2,43437
2,44486
2,47915
2,42315
2,37088
2,36809
2,17755
2,57352
2,42501
2,52184
2,44021
2,32236
2,29475
2,28684
2,20947
2,49626
2,35260
2,38386
2,64415
2,26785
2,56467
2,42614
2,41637
2,36614
2,39469
2,38808
2,50725
2,33468
2,27102
2,48668
2,34062
2,40405
2,18163
2,47946
2,45798
2,45034
2,57371
2,57228
2,971
2,45364
2,62840
2,38047
2,42421
2,32947
2,45621
2,10330
2,33512
2,61586
2,51380
2,38436
2,39774
2,48434
2,50362
2,38112
2,56399
2,20609
2,50652
2,39269
2,46429
2,47201
2,29740
2,39671
2,44724
2,49957
2,50043
2,16167
2,59887
2,57025
2,67877
2,47706
2,23766
2,32373
2,59878
2,1272
2,49544
2,24370
2,55193
2,40482
2,48408
2,68986
2,49191
2,35466
2,43460
2,40647
2,33710
2,36692
2,21542
2,37969
2,56918
2,49257
2,55698
2,51256
2,20114
2,56409
2,49885
2,39169
2,65652
2,62486
2,41638
2,46316
2,50194
2,33505
2,59417
2,45934
2,29962
2,40626
2,40602
2,48038
2,36911
2,62842
2,49197
2,25658
2,16890
2,29046
2,54551
2,28959
2,43706
2,54558
2,55702
2,54635
2,42772
2,47819
2,32104
2,46799
2,51299
2,43258
2,62384
2,44384
2,61803
2,19648
2,36236
2,26042
2,12318
2,20156
2,67821
2,42986
2,50159
2,28499
2,53033
2,61801
2,48206
2,48609
2,48753
2,57018
2,45286
2,41362
2,31047
2,38359
2,49964
2,46794
2,43326
2,32210
2,31566
2,48869
2,43523
2,44051
2,29980
2,25399
2,46801
2,45922
2,58386
2,13691
2,13705
2,41114
2,47782
2,33875
2,50639
2,24212
2,51681
2,52573
2,45119
2,44890
2,8065
2,50037
2,45449
2,48887
2,39929
2,59789
2,38005
2,29955
2,31495
2,32193
2,38356
2,50205
2,52751
2,44390
2,35281
2,46855
2,50375
2,30045
2,49756
2,31149
2,47368
2,52426
2,24560
2,50224
2,55844
2,40484
2,64653
2,45357
2,44853
2,54964
2,28007
2,39738
2,49246
2,35540
2,37693
2,23778
2,37071
2,48836
2,34221
2,50181
2,47057
2,54416
2,49436
2,46208
2,51547
2,37095
2,50094
2,64659
2,4427
2,48477
2,14277
2,57203
2,49857
2,47621
2,21258
2,33840
2,37060
2,30205
2,64335
2,48201
2,25306
2,25394
2,35480
2,62400
2,37507
2,26778
2,39441
2,26925
2,69221
2,46283
2,38266
2,64877
2,44836
2,59189
2,50750
2,66595
2,60255
2,32601
2,63626
2,47095
2,48720
2,29601
2,45524
2,49367
2,59889
2,54214
2,39231
2,32293
2,30774
2,50113
2,38260
2,11658
2,33874
2,49864
2,52539
2,47602
2,14452
2,46133
2,49787
2,48451
2,61359
2,29818
2,57294
2,33975
2,33130
2,49526
2,33685
2,30836
2,37128
2,57963
2,46544
2,47889
2,48119
2,36362
2,49779
2,58610
2,54780
2,35954
2,54777
2,51630
2,44949
2,41279
2,51210
2,35202
2,46303
2,50399
2,38102
2,49934
2,27384
2,33770
2,17680
2,45689
2,30514
2,67261
2,45546
2,49529
2,43703
2,14976
2,42728
2,45874
2,34828
2,33693
2,58946
2,42076
2,29871
2,47854
2,29796
2,29334
2,53745
2,30719
2,46743
2,31586
2,33887
2,25715
2,39376
2,47258
2,49339
2,54753
2,56224
2,29379
2,23128
2,31215
2,49896
2,30316
2,50101
2,49247
2,52674
2,58705
2,56732
2,41374
2,46357
2,18959
2,50093
2,59286
2,34891
2,57527
2,31795
2,21957
2,57167
2,43812
2,49949
2,50357
2,25251
2,40077
2,59692
2,45666
2,34633
2,46790
2,37796
2,60035
2,29608
2,58267
2,49912
2,39892
2,41132
2,49832
2,19329
2,48475
2,7532
2,46618
2,50112
2,48507
2,43091
2,30312
2,32392
2,55981
2,24204
2,43620
2,58749
2,25515
2,50671
2,41271
2,30142
2,19882
2,48758
2,9506
2,64894
2,35635
2,49606
2,15466
2,33132
2,33300
2,62338
2,30939
2,64796
2,26708
2,16373
2,61720
2,49952
2,48802
2,39227
2,45648
2,49999
2,34713
2,58477
2,50718
2,34740
2,63761
2,29806
2,31941
2,55107
2,11346
2,60269
2,49376
2,26500
2,54663
2,54873
2,29661
2,255
2,33671
2,50765
2,48197
2,48961
2,34210
2,47408
2,42006
2,67349
2,19160
2,59815
2,32140
2,26354
2,48035
2,31635
2,38275
2,49801
2,11277
2,37275
2,44549
2,31249
2,33805
2,30412
2,48899
2,31631
2,37123
2,48749
2,46062
2,34830
2,44943
2,45702
2,55791
2,61124
2,48880
2,33501
2,7857
2,60769
2,61664
2,39362
2,50438
2,49879
2,34838
2,36651
2,52684
2,52301
2,49004
2,42865
2,40882
2,49108
2,39474
2,64579
2,66442
2,38147
2,52755
2,68293
2,46307
2,21262
2,31571
2,66784
2,47008
2,64919
2,26331
2,13186
2,65603
2,25602
2,62006
2,49229
2,25119
2,45187
2,51666
2,38127
2,39553
2,36986
2,20807
2,42216
2,45714
2,40194
2,28527
2,45724
2,50209
2,50116
2,45164
2,46267
2,28923
2,37724
2,48176
2,44618
2,44557
2,53396
2,35529
2,23260
2,50318
2,43731
2,46845
2,53541
2,40014
2,32528
2,24372
2,49259
2,29732
2,49887
2,52660
2,50118
2,49317
2,44148
2,37458
2,50425
2,33112
2,35671
2,29382
2,24746
2,49345
2,46850
2,48860
2,42377
2,47023
2,45890
2,45522
2,36034
2,46852
2,52662
2,38011
2,33475
2,30662
2,49856
2,36756
2,44922
2,39497
2,53223
2,37998
2,26987
2,15723
2,24305
2,61385
2,63442
2,53621
2,41373
2,41701
2,20791
2,49726
2,60132
2,51763
2,49897
2,52405
2,69044
2,26011
2,44620
2,40591
2,46959
2,48615
2,28937
2,18118
2,49046
2,17749
2,38848
2,67997
2,41720
2,39866
2,47237
2,49793
2,26326
2,37167
2,16405
2,8414
2,38437
